,userId,mood,recommendations,feedbacks,number of recs
409,409,Fear,"['Legend of Sleepy Hollow, The (1980)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
410,410,Sadness,"['True Crime (1999)', 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
411,411,Anger,"['Gone in 60 Seconds (2000)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']","['Like', 'Perfect']",2
412,412,Fear,"['Piranha (1978)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
413,413,Joy,"[""Look Who's Talking Too (1990)"", 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
414,414,Joy,"['The Star Wars Holiday Special (1978)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
415,415,Fear,"['Sweeney Todd: The Demon Barber of Fleet Street (2007)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
416,416,Fear,"['Species III (2004)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
417,417,Anger,"['Tall Man, The (2012)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
418,418,Anger,"['Diamond Arm, The (Brilliantovaya ruka) (1968)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
419,419,Anger,['Masterminds (2016)'],['Perfect'],1
420,420,Disgust,"['Ghost in the Shell Arise - Border 2: Ghost Whispers (2013)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
421,421,Disgust,"['Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
422,422,Joy,"['Man Trouble (1992)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
423,423,Sadness,['Black Mirror: White Christmas (2014)'],['Perfect'],1
424,424,Disgust,"['Renaissance (2006)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
425,425,Sadness,"['Village, The (2004)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
426,426,Fear,"['Cowboys & Aliens (2011)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
427,427,Disgust,"['Incredible Hulk, The (2008)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
428,428,Anger,"['Justice League (2017)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
429,429,Joy,"[""Futurama: Bender's Big Score (2007)""]",['Perfect'],1
430,430,Anger,"['Pixels (2015)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
431,431,Sadness,['Empire (2002)'],['Perfect'],1
432,432,Sadness,"['Who Am I? (Wo shi shei) (1998)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
433,433,Anger,"['Die Hard: With a Vengeance (1995)', 'Mission: Impossible (1996)', 'Star Wars: Episode IV - A New Hope (1977)']","['Like', 'Like', 'Perfect']",3
434,434,Joy,['Desk Set (1957)'],['Perfect'],1
435,435,Anger,"['Hurt Locker, The (2008)']",['Perfect'],1
436,436,Sadness,"['Last Kiss, The (2006)']",['Perfect'],1
437,437,Joy,"['Gintama: The Final Chapter - Be Forever Yorozuya (2013)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Like', 'Perfect']",2
438,438,Sadness,"['Missing (1982)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
439,439,Anger,"['Naked Gun 33 1/3: The Final Insult (1994)', 'Star Wars: Episode IV - A New Hope (1977)']","['Like', 'Perfect']",2
440,440,Joy,['Pauline at the Beach (Pauline à la Plage) (1983)'],['Perfect'],1
441,441,Anger,['Scouts Guide to the Zombie Apocalypse (2015)'],['Perfect'],1
442,442,Anger,"['Immortals (2011)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
443,443,Sadness,"['Requiem (2006)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
444,444,Anger,"['The Lost Room (2006)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
445,445,Anger,"['Batman: Year One (2011)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
446,446,Sadness,"['Counterfeiters, The (Die Fälscher) (2007)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
447,447,Fear,['Game Night (2018)'],['Perfect'],1
448,448,Anger,"['Silver Streak (1976)', 'Sneakers (1992)', 'Jaws (1975)']","['Like', 'Like', 'Perfect']",3
449,449,Joy,"['Lizzie McGuire Movie, The (2003)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Like', 'Perfect']",2
450,450,Disgust,"['Marine, The (2006)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
451,451,Fear,"['Life After Beth (2014)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
452,452,Anger,"['Kidnapping Mr. Heineken (2015)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
453,453,Sadness,['Snatch (2000)'],['Perfect'],1
454,454,Disgust,"['Magnum Force (1973)', 'Godfather: Part II, The (1974)']","['Like', 'Perfect']",2
455,455,Joy,"['Harold and Kumar Go to White Castle (2004)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Like', 'Perfect']",2
456,456,Disgust,"['Go West (1940)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
457,457,Anger,"['Ultimate Avengers (2006)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
458,458,Disgust,"['Seeker: The Dark Is Rising, The (2007)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
459,459,Disgust,"['Tomorrowland (2015)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
460,460,Fear,"['Saw IV (2007)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
461,461,Anger,"['From Dusk Till Dawn (1996)', 'Jaws (1975)']","['Like', 'Perfect']",2
462,462,Sadness,"['Two Women (Ciociara, La) (1960)']",['Perfect'],1
463,463,Joy,['Buena Vista Social Club (1999)'],['Perfect'],1
464,464,Fear,"['Legend of Sleepy Hollow, The (1949)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
465,465,Joy,"['Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Like', 'Perfect']",2
466,466,Anger,"['Hurt Locker, The (2008)']",['Perfect'],1
467,467,Joy,"['Haunted World of El Superbeasto, The (2009)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Like', 'Perfect']",2
468,468,Sadness,"['Atonement (2007)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
469,469,Anger,"['Catch .44 (2011)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
470,470,Sadness,"['True Lies (1994)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
471,471,Fear,"['Julia (2014)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
472,472,Fear,"['Dark Shadows (2012)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
473,473,Fear,"['Always Watching: A Marble Hornets Story (2015)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
474,474,Anger,"['Brake (2012)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
475,475,Disgust,"['Adventures of Tintin, The (2011)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
476,476,Anger,"['Great Mouse Detective, The (1986)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
477,477,Sadness,"['Teenage Mutant Ninja Turtles: Turtles Forever (2009)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
478,478,Disgust,['Into the Wild (2007)'],['Perfect'],1
479,479,Sadness,['Fail-Safe (1964)'],['Perfect'],1
480,480,Joy,"['Tomorrowland (2015)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
481,481,Fear,"['American Haunting, An (2005)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
482,482,Joy,"['Rookie of the Year (1993)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
483,483,Fear,"['Bay, The (2012)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
484,484,Disgust,"['Prime Suspect 3 (1993)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
485,485,Fear,"['Day Watch (Dnevnoy dozor) (2006)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
486,486,Joy,['The Amazing Screw-On Head (2006)'],['Perfect'],1
487,487,Fear,"['Perfect Getaway, A (2009)']",['Perfect'],1
488,488,Sadness,"['Replacement Killers, The (1998)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
489,489,Joy,"['Croods, The (2013)']",['Perfect'],1
490,490,Anger,['Rise of the Footsoldier (2007)'],['Perfect'],1
491,491,Anger,"['Catwoman (2004)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
492,492,Disgust,"['Shaft (2000)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
493,493,Sadness,"['Hitcher, The (1986)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
494,494,Sadness,"['We Are What We Are (2013)', 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
495,495,Disgust,"['Sorrow (2015)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
496,496,Sadness,"['Live Free or Die Hard (2007)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
497,497,Sadness,"['Dentist, The (1996)', 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
498,498,Joy,"['Peter Pan (1960)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Like', 'Perfect']",2
499,499,Fear,"['Carnosaur 3: Primal Species (1996)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
500,500,Fear,"['Friday the 13th (2009)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
501,501,Fear,"['Slither (2006)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
502,502,Sadness,['Masterminds (1997)'],['Perfect'],1
503,503,Anger,['Taxi Driver (1976)'],['Perfect'],1
504,504,Anger,"['BlacKkKlansman (2018)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
505,505,Disgust,"['Secret in Their Eyes, The (El secreto de sus ojos) (2009)']",['Perfect'],1
506,506,Joy,"['Graduate, The (1967)']",['Perfect'],1
507,507,Sadness,"[""Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"", 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
508,508,Fear,"['Total Recall (2012)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
509,509,Anger,['North by Northwest (1959)'],['Perfect'],1
510,510,Fear,"['Death Smiles on a Murderer (1973)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
511,511,Fear,"['Skeleton Key, The (2005)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
512,512,Sadness,['Heart of a Dog (Sobachye serdtse) (1988)'],['Perfect'],1
513,513,Anger,"['I Spy (2002)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
514,514,Fear,['Paprika (Papurika) (2006)'],['Perfect'],1
515,515,Sadness,"['Horde, The (La Horde) (2009)', 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
516,516,Disgust,"['Death Wish (1974)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
517,517,Disgust,"['One-Armed Swordsman, The (Dubei dao) (1967)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
518,518,Disgust,"['River Wild, The (1994)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
519,519,Sadness,"['Zeitgeist: The Movie (2007)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
520,520,Disgust,"['Gran Torino (2008)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
521,521,Joy,['Time of the Gypsies (Dom za vesanje) (1989)'],['Perfect'],1
522,522,Joy,['Dead Snow (Død snø) (2009)'],['Perfect'],1
523,523,Fear,"['Kingsglaive: Final Fantasy XV (2016)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
524,524,Sadness,"['xXx: State of the Union (2005)', 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
525,525,Joy,['Tangled Ever After (2012)'],['Perfect'],1
526,526,Fear,['Babylon 5: The Lost Tales - Voices in the Dark (2007)'],['Perfect'],1
527,527,Anger,"['Stealth (2005)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
528,528,Disgust,"['Horrible Bosses 2 (2014)', 'Sneakers (1992)', 'Star Wars: Episode IV - A New Hope (1977)']","['Like', 'Like', 'Perfect']",3
529,529,Sadness,"['Tinker, Tailor, Soldier, Spy (1979)']",['Perfect'],1
530,530,Joy,"['Bogus (1996)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
531,531,Anger,"['Cop Car (2015)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
532,532,Disgust,"['Blood In, Blood Out (1993)']",['Perfect'],1
533,533,Joy,"['Ernest Rides Again (1993)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
534,534,Sadness,"[""Fool's Gold (2008)"", 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
535,535,Joy,"['Laws of Attraction (2004)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Like', 'Perfect']",2
536,536,Joy,"['Hitch Hikers Guide to the Galaxy, The (1981)']",['Perfect'],1
537,537,Disgust,"['By the Gun (2014)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
538,538,Disgust,"['Hard Rain (1998)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
539,539,Anger,"[""Before the Devil Knows You're Dead (2007)"", 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
540,540,Joy,"['Much Ado About Nothing (2012)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
541,541,Fear,"['Amer (2009)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
542,542,Disgust,"['Starcrash (a.k.a. Star Crash) (1978)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
543,543,Fear,['28 Days Later (2002)'],['Perfect'],1
544,544,Joy,"['Racing Stripes (2005)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
545,545,Disgust,"['Peacekeeper, The (1997)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
546,546,Anger,"['Walk Among the Tombstones, A (2014)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
547,547,Sadness,"['Walking Dead, The (1995)', 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
548,548,Fear,['Hollywood Chainsaw Hookers (1988)'],['Perfect'],1
549,549,Anger,['Making a Murderer (2015)'],['Perfect'],1
550,550,Anger,"['Batman: Mystery of the Batwoman (2003)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
551,551,Joy,"['Green Butchers, The (Grønne slagtere, De) (2003)']",['Perfect'],1
552,552,Sadness,"['True Romance (1993)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
553,553,Anger,['United 93 (2006)'],['Perfect'],1
554,554,Joy,"['Freaky Friday (2003)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Like', 'Perfect']",2
555,555,Sadness,"['Planet of the Apes (1968)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
556,556,Anger,"['Godfather, The (1972)']",['Perfect'],1
557,557,Anger,"['Iron Man 3 (2013)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
558,558,Sadness,"['Dragon: The Bruce Lee Story (1993)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
559,559,Sadness,"['Jumper (2008)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
560,560,Sadness,"['Lara Croft Tomb Raider: The Cradle of Life (2003)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
561,561,Disgust,['Inception (2010)'],['Perfect'],1
562,562,Fear,"['Thing with Two Heads, The (1972)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
563,563,Fear,"['Oblivion 2: Backlash (1996)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
564,564,Anger,"['Kindergarten Cop (1990)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
565,565,Anger,['Batman Begins (2005)'],['Perfect'],1
566,566,Joy,"['Yogi Bear (2010)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
567,567,Disgust,['Slumdog Millionaire (2008)'],['Perfect'],1
568,568,Joy,['About a Boy (2002)'],['Perfect'],1
569,569,Fear,"['Man from Earth, The (2007)']",['Perfect'],1
570,570,Joy,"[""Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)"", 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
571,571,Disgust,['Machete Kills (Machete 2) (2013)'],['Perfect'],1
572,572,Disgust,"['Eight Below (2006)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
573,573,Disgust,"['The Hunger Games (2012)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
574,574,Anger,['State of Play (2009)'],['Perfect'],1
575,575,Joy,"[""Summer's Tale, A (Conte d'été) (1996)""]",['Perfect'],1
576,576,Fear,"['Underworld: Evolution (2006)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
577,577,Sadness,['Invasion of the Body Snatchers (1978)'],['Perfect'],1
578,578,Sadness,['Che: Part Two (2008)'],['Perfect'],1
579,579,Joy,"['Ernest Rides Again (1993)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
580,580,Anger,"['Man, The (2005)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
581,581,Joy,"['Saving Christmas (2014)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
582,582,Anger,"['Anything for Her (Pour elle) (2008)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
583,583,Fear,"['Shrooms (2007)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
584,584,Joy,"['Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)', 'Star Wars: Episode VI - Return of the Jedi (1983)']","['Dislike', 'Perfect']",2
585,585,Fear,"['Fly II, The (1989)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
586,586,Fear,"['G.I. Joe: Retaliation (2013)', 'Matrix, The (1999)']","['Like', 'Perfect']",2
587,587,Anger,"['Italian Job, The (1969)']",['Perfect'],1
588,588,Disgust,"['Bronson (2009)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
589,589,Sadness,['Kin-Dza-Dza! (1986)'],['Perfect'],1
590,590,Sadness,"['Billy Jack (1971)', 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
591,591,Fear,['Tucker & Dale vs Evil (2010)'],['Perfect'],1
592,592,Anger,"['Principal, The (1987)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
593,593,Anger,"['Lovely Bones, The (2009)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
594,594,Anger,"['Kung Fu Panda (2008)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']","['Like', 'Perfect']",2
595,595,Joy,['Voices of a Distant Star (Hoshi no koe) (2003)'],['Perfect'],1
596,596,Anger,"['Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Dislike', 'Like', 'Perfect']",3
597,597,Anger,"['Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
598,598,Anger,"['Eagle Eye (2008)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
599,599,Anger,"['Seven Psychopaths (2012)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
600,600,Anger,"['Safe (2012)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
601,601,Joy,['San Francisco (1936)'],['Perfect'],1
602,602,Sadness,"['Bank Job, The (2008)', 'Stand by Me (1986)']","['Like', 'Perfect']",2
603,603,Fear,"['Outpost (2008)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
604,604,Joy,"['Lord of the Rings: The Two Towers, The (2002)']",['Perfect'],1
605,605,Fear,"['Swarm, The (1978)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
606,606,Sadness,"[""Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)"", 'Stand by Me (1986)']","['Dislike', 'Perfect']",2
607,607,Fear,"['White Noise (2005)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
608,608,Anger,"['Asphalt Jungle, The (1950)', 'Sneakers (1992)', 'Shawshank Redemption, The (1994)']","['Like', 'Like', 'Perfect']",3
609,609,Fear,"['Generation X (1996)', 'Matrix, The (1999)']","['Dislike', 'Perfect']",2
610,610,Disgust,['Harry Potter and the Deathly Hallows: Part 1 (2010)'],['Perfect'],1
